parameter_id,HRWLLA_OFD_020_001
mouse_life_stage,Early adult
parameter_name,Distance travelled - total
gene_symbol,Col6a3
analysis_id,112442742a4m263
mouse_strain,C57BL
gene_accession_id,MGI:88461
pvalue,0.4203165
