mouse_strain,C57BL
gene_accession_id,MGI:3045306
mouse_life_stage,Early adult
parameter_name,BMC/Body weight
parameter_id,IMPC_DXA_007_001
analysis_id,139atr3t631442v
pvalue,0.6844592
gene_symbol,Exd1
