parameter_id,IMPC_IMM_050_001
mouse_strain,C57BL
gene_symbol,Kifap3
pvalue,0.2120027
mouse_life_stage,Early adult
analysis_id,piglm3wob2u42n3
gene_accession_id,MGI:107566
parameter_name,Neutrophils
