parameter_id,ESLIM_001_001_117
pvalue,0.810067
gene_symbol,Snrpb2
analysis_id,4cme160f50o1he7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,eye size
gene_accession_id,MGI:104805
