mouse_life_stage,Middle aged adult
gene_symbol,Lpgat1
parameter_id,IMPC_CBC_053_001
parameter_name,Thyroxine
mouse_strain,C57BL
pvalue,0.6920625
analysis_id,b7d721560ytx0mp
gene_accession_id,MGI:2446186
