pvalue,0.3038273
analysis_id,01uz5owopcf775e
gene_symbol,Nr0b2
gene_accession_id,MGI:1346344
mouse_strain,B6J
parameter_id,IMPC_DXA_009_001
parameter_name,Fat/Body weight
mouse_life_stage,Early adult
