mouse_life_stage,E9.5
analysis_id,zbw4x6d6943m3k4
mouse_strain,C57BL
parameter_id,IMPC_OFD_018_001
gene_symbol,Slc39a10
parameter_name,Latency to center entry
gene_accession_id,MGI:1914515
pvalue,0.08318418
