parameter_id,M-G-P_007_001_008
parameter_name,Periphery - Permanence Time
gene_accession_id,MGI:1915472
pvalue,0.2507823
analysis_id,lgo4829f27e06e4
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Tubb4b
