parameter_id,IMPC_CBC_024_001
mouse_life_stage,Early adult
parameter_name,UIBC (unsaturated iron binding capacity)
analysis_id,r558gm9861t5174
gene_symbol,Fpgs
mouse_strain,C57BL
gene_accession_id,MGI:95576
pvalue,0.9869278
