mouse_life_stage,Early adult
gene_symbol,Tubb4b
analysis_id,7y226p87kf860wf
parameter_id,IMPC_IMM_005_002
gene_accession_id,MGI:1915472
parameter_name,NK cells (Panel A) - % of live leukocytes (Panel A)
pvalue,0.8212756
mouse_strain,C57BL
