parameter_id,IMPC_EYE_016_001
gene_symbol,Secisbp2l
pvalue,0.5277115
mouse_life_stage,Late adult
gene_accession_id,MGI:1917604
parameter_name,Lens
analysis_id,6gf1f25c556gnv9
mouse_strain,C57BL
