parameter_id,IMPC_GEL_060_001
parameter_name,Neural tube morphology
pvalue,0.4053586
analysis_id,qcw5xm23n31pob8
mouse_life_stage,Middle aged adult
gene_symbol,AU040320
gene_accession_id,MGI:2140475
mouse_strain,C57BL
