parameter_id,MGP_IMM_089_001
gene_accession_id,MGI:104848
analysis_id,xku1b1t2wqjnt1s
mouse_strain,129SV
parameter_name,KLRG1+ gd T cells - % of CD45+
gene_symbol,Inpp1
pvalue,0.9577288
mouse_life_stage,Early adult
