gene_symbol,Slc2a8
mouse_strain,C57BL
parameter_id,IMPC_GPP_004_001
mouse_life_stage,Early adult
parameter_name,Placenta Size
gene_accession_id,MGI:1860103
pvalue,0.7787347
analysis_id,050420szt565ka9
