parameter_id,IMPC_GEL_028_001
analysis_id,kp9z0myp67669i0
mouse_life_stage,E12.5
pvalue,0.829788
gene_symbol,Fgb
parameter_name,Forebrain
gene_accession_id,MGI:99501
mouse_strain,C57BL
