parameter_id,IMPC_OFD_013_001
mouse_life_stage,Early adult
parameter_name,Periphery average speed
mouse_strain,C57BL
gene_accession_id,MGI:3026886
gene_symbol,Cdin1
analysis_id,3x75av22oi192o3
pvalue,0.4830756
