pvalue,0.8160335
parameter_name,Lens Opacity
gene_symbol,Ncaph
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,7xmztq1u6twi61o
parameter_id,IMPC_EYE_017_001
gene_accession_id,MGI:2444777
