parameter_id,MGP_IMM_084_001
mouse_strain,C57BL
gene_symbol,Usp37
parameter_name,KLRG1+ CD8+ T cells - % of CD45+
mouse_life_stage,Early adult
gene_accession_id,MGI:2442483
pvalue,0.8243933
analysis_id,1r981i92qn12f7s
