parameter_id,MGP_PBI_013_001
mouse_strain,C57BL
gene_accession_id,MGI:109356
mouse_life_stage,Late adult
analysis_id,xo9f54o1s57yxf9
gene_symbol,Snap23
pvalue,0.1693644
parameter_name,CD8+ KLRG1+ alpha beta T cell percentage
