mouse_strain,C57BL
parameter_name,Phosphorus
gene_accession_id,MGI:95835
analysis_id,534777qj6024368
mouse_life_stage,E12.5
gene_symbol,Hspa5
parameter_id,HMGULA_CBC_010_001
pvalue,0.990588
