mouse_strain,C57BL
parameter_name,Neutrophil differential count
gene_accession_id,MGI:1914944
mouse_life_stage,Early adult
analysis_id,32849544w745te8
pvalue,0.2290653
gene_symbol,Ift74
parameter_id,IMPC_HEM_029_001
