pvalue,0.08953095
gene_accession_id,MGI:1916846
parameter_id,MGP_IMM_007_001
gene_symbol,Ap5s1
mouse_strain,C57BL
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
mouse_life_stage,Early adult
analysis_id,stn07ttir2f3han
