parameter_id,IMPC_XRY_066_001
analysis_id,6nd5y6p62fx91w5
pvalue,0.328061
mouse_strain,C57BL
gene_symbol,Tox
gene_accession_id,MGI:2181659
parameter_name,Sacral processes
mouse_life_stage,Early adult
