parameter_id,IMPC_HEM_019_001
parameter_name,Mean platelet volume
analysis_id,k32apbq5u2z68zd
mouse_strain,C57BL
gene_accession_id,MGI:1888742
gene_symbol,Extl1
pvalue,0.2244375
mouse_life_stage,Early adult
