mouse_life_stage,E12.5
parameter_id,M-G-P_009_001_003
mouse_strain,C57BL
parameter_name,Body weight
gene_symbol,Eprs1
analysis_id,ev1di6hhjwyvgh4
pvalue,0.6086698
gene_accession_id,MGI:97838
