gene_accession_id,MGI:1338032
gene_symbol,Sema6c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_009_002
pvalue,0.6040694
parameter_name,Hemorrhage
analysis_id,y2vo8bt1ygtygz6
