parameter_id,IMPC_EYE_068_001
mouse_strain,C57BL
pvalue,0.8878639
gene_symbol,Ints7
analysis_id,66dewr2n07h5j03
mouse_life_stage,E9.5
gene_accession_id,MGI:1924315
parameter_name,Left total retinal thickness
