parameter_id,IMPC_XRY_067_001
gene_symbol,Lpgat1
mouse_strain,C57BL
pvalue,0.6868117
gene_accession_id,MGI:2446186
mouse_life_stage,Late adult
analysis_id,046k729zbui55tg
parameter_name,Caudal processes
