parameter_id,IMPC_CSD_033_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1916222
analysis_id,7j3i8n4337qi8r7
pvalue,0.1501203
gene_symbol,Tatdn3
parameter_name,Gait
mouse_strain,C57BL
