parameter_id,IMPC_EYE_006_001
gene_symbol,Nr0b2
analysis_id,faoo1v929gul264
mouse_strain,B6J
gene_accession_id,MGI:1346344
mouse_life_stage,Early adult
parameter_name,Narrow eye opening
pvalue,0.42959
