mouse_strain,129SV
parameter_id,JAX_LDT_005_001
gene_accession_id,MGI:104848
pvalue,0.5632232
parameter_name,Time mobile dark side
mouse_life_stage,Early adult
gene_symbol,Inpp1
analysis_id,9v8z98q90537zks
