mouse_strain,C57BL
gene_symbol,Wars2
parameter_id,MGP_IMM_094_001
mouse_life_stage,E9.5
analysis_id,422443m02y0r8l2
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
pvalue,0.680738
gene_accession_id,MGI:1917810
