parameter_id,M-G-P_026_001_004
mouse_strain,C57BL
parameter_name,Coat colouration
analysis_id,132791477kvzdmj
pvalue,0.7681716
mouse_life_stage,E15.5
gene_symbol,Mecom
gene_accession_id,MGI:95457
