parameter_id,IMPC_OFD_021_001
pvalue,0.2835128
gene_symbol,Zmynd8
mouse_life_stage,Early adult
parameter_name,Number of rears - total
analysis_id,c7ho7760n3qb4oo
gene_accession_id,MGI:1918025
mouse_strain,C57BL
