parameter_id,HMGULA_CBC_015_001
gene_symbol,Tox
mouse_life_stage,Early adult
parameter_name,Total cholesterol
pvalue,0.5169489
analysis_id,298s53j9z60727b
mouse_strain,C57BL
gene_accession_id,MGI:2181659
