pvalue,0.2741261
mouse_strain,C3H
parameter_id,HRWLLA_OFD_020_001
gene_symbol,Mecom
gene_accession_id,MGI:95457
mouse_life_stage,Early adult
analysis_id,6f54h1fg14s7ta2
parameter_name,Distance travelled - total
