gene_accession_id,MGI:3616086
gene_symbol,Kcng1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_022_001
pvalue,0.3607952
parameter_name,KLRG1+ gd T cells - % of gd T cells
analysis_id,i11j0e476v0w7c4
