mouse_life_stage,E18.5
parameter_id,MGP_IMM_020_001
gene_accession_id,MGI:1914561
gene_symbol,NANP
parameter_name,Effector gd T cells - % of gd T cells
analysis_id,67c8s9t82hi72ev
pvalue,0.6876369
mouse_strain,C57BL
