mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,TCPLA_CSD_030_001
analysis_id,625ea49mn8bnq33
pvalue,0.7826206
gene_symbol,Sass6
parameter_name,Tremor
gene_accession_id,MGI:1920026
