pvalue,0.5347215
mouse_life_stage,E12.5
gene_symbol,Dmap1
mouse_strain,C57BL
gene_accession_id,MGI:1913483
parameter_name,Startle response
analysis_id,fktzt31s0z8227z
parameter_id,HMGULA_SHI_009_001
