parameter_id,IMPC_XRY_022_001
mouse_strain,C57BL
analysis_id,4v1dc368x6657ze
gene_accession_id,MGI:1913506
mouse_life_stage,Early adult
gene_symbol,Ssr2
parameter_name,Radius
pvalue,0.9515066
