parameter_id,JAX_OFD_017_001
mouse_strain,C58BL
analysis_id,v53giu1z1ox3q1x
pvalue,0.5820518
mouse_life_stage,Early adult
gene_accession_id,MGI:1919137
gene_symbol,Ppm1j
parameter_name,Center average speed
