parameter_id,IMPC_IMM_034_001
analysis_id,s1w4xcglbe18t54
gene_accession_id,MGI:1914672
gene_symbol,Dhdds
mouse_strain,C57BL
pvalue,0.5465705
mouse_life_stage,Early adult
parameter_name,CD8 CD44-CD62L+ T cells
