pvalue,0.3690356
parameter_id,JAX_OFD_017_001
mouse_life_stage,Early adult
analysis_id,25h5qt8z89l880a
gene_symbol,Bpifa3
parameter_name,Center average speed
gene_accession_id,MGI:1920638
mouse_strain,C57BL
