parameter_id,IMPC_XRY_066_001
gene_accession_id,MGI:1917226
parameter_name,Sacral processes
analysis_id,523a203523j50l1
gene_symbol,Galk2
pvalue,0.5970939
mouse_life_stage,Early adult
mouse_strain,C59BL
