mouse_life_stage,Early adult
analysis_id,538jw6yelmhwn80
parameter_id,GMC_906_001_005
parameter_name,Potassium
mouse_strain,C57BL
gene_accession_id,MGI:108072
pvalue,0.5740438
gene_symbol,Traf6
