pvalue,0.2737141
gene_accession_id,MGI:2385156
gene_symbol,Sdcbp2
parameter_name,NKT cells (panel A)
analysis_id,yvct8pf4r26w607
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,IMPC_IMM_004_001
