parameter_id,IMPC_XRY_065_001
analysis_id,c921p349ks2gvv6
mouse_strain,129SV
gene_symbol,Zmynd8
mouse_life_stage,Early adult
pvalue,0.9787561
gene_accession_id,MGI:1918025
parameter_name,Lumbar processes
