mouse_life_stage,Late adult
gene_accession_id,MGI:1345282
mouse_strain,C57BL
gene_symbol,Slc30a4
parameter_name,Number of rears - total
pvalue,0.5733577
analysis_id,0h1h8jh8aqcx7kx
parameter_id,IMPC_OFD_021_001
