parameter_id,IMPC_CSD_033_001
parameter_name,Gait
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.1110252
gene_symbol,Ola1
analysis_id,hoq1bw7224950c8
gene_accession_id,MGI:1914309
