parameter_id,MGP_MLN_031_001
parameter_name,Total NK cells - % of CD45+
analysis_id,7xs99lu8oadwmrj
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Fgb
pvalue,0.8447966
gene_accession_id,MGI:99501
