parameter_id,IMPC_OFD_022_001
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
mouse_strain,C57BL
parameter_name,Percentage center time
analysis_id,673kvvb20jfhq05
mouse_life_stage,Early adult
pvalue,0.8748701
