parameter_id,IMPC_IMM_006_001
analysis_id,8s8x8143dc541r1
pvalue,0.9990286
gene_accession_id,MGI:2651854
gene_symbol,Atg4c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Others
