parameter_id,IMPC_EYE_092_001
mouse_life_stage,Early adult
gene_accession_id,MGI:88380
pvalue,0.8391029
mouse_strain,C57BL
analysis_id,g846q2u080p9cqa
gene_symbol,F2
parameter_name,Retina (combined)
