mouse_life_stage,E12.5
gene_symbol,Bcs1l
analysis_id,3m3j6b7i7bddajx
mouse_strain,C57BL
pvalue,0.5037974
parameter_name,Creatinine
parameter_id,JAX_URI_002_001
gene_accession_id,MGI:1914071
