gene_accession_id,MGI:1338022
parameter_name,Calcium
gene_symbol,Opn3
mouse_life_stage,Early adult
mouse_strain,C50BL
pvalue,0.4026415
analysis_id,c4njz67x78t2yjg
parameter_id,HMGULA_CBC_009_001
