pvalue,0.4156495
gene_symbol,Fgb
mouse_strain,C57BL
parameter_name,Total cholesterol
analysis_id,t78d17484l2s3u0
parameter_id,HMGULA_CBC_015_001
gene_accession_id,MGI:99501
mouse_life_stage,E15.5
