mouse_strain,C57BL
gene_accession_id,MGI:106100
gene_symbol,Etfdh
analysis_id,ig9953se54225jm
parameter_id,M-G-P_006_001_026
pvalue,0.8546259
mouse_life_stage,Early adult
parameter_name,Fusion of vertebrae
