mouse_life_stage,E12.5
mouse_strain,C57BL
pvalue,0.393845
parameter_id,ESLIM_007_001_009
analysis_id,1zow3yhj6i43r3z
parameter_name,Periphery average speed
gene_accession_id,MGI:99501
gene_symbol,Fgb
