parameter_id,JAXLA_CSD_022_001
gene_symbol,Trdmt1
analysis_id,1i9141xdq41r336
mouse_life_stage,Early adult
gene_accession_id,MGI:1274787
mouse_strain,C57BL
parameter_name,Hindlimbs - size
pvalue,0.2269855
