mouse_life_stage,Middle aged adult
parameter_id,IMPC_OFD_017_001
analysis_id,mnxs5f65fb7pz04
parameter_name,Center average speed
pvalue,0.9118655
gene_symbol,Nucks1
gene_accession_id,MGI:1934811
mouse_strain,C57BL
