parameter_id,MGP_IMM_036_001
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
parameter_name,KLRG1+ NK cells - % of NK cells
mouse_strain,C57BL
analysis_id,dyt7zd067472246
pvalue,0.5204481
mouse_life_stage,Late adult
