mouse_strain,C57BL
analysis_id,6oh33f804617c9m
mouse_life_stage,E9.5
gene_symbol,Eprs1
parameter_id,JAX_LDT_002_001
pvalue,0.8908931
parameter_name,Light side time spent
gene_accession_id,MGI:97838
