mouse_life_stage,Early adult
parameter_name,PP3 + pulse startle magnitude
gene_accession_id,MGI:3522699
mouse_strain,C57BL
pvalue,0.05060859
parameter_id,ESLIM_011_001_009
gene_symbol,Trpa1
analysis_id,06904pz661x5j5t
